time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
38.2,0.465637,0.039673,0.157227,0.020081,0.009338,0.005188
38.22,0.464233,0.036682,0.155579,0.008911,0.001892,0.001343
38.24,0.465881,0.033997,0.165833,-0.002197,-0.005249,-0.000671
38.26,0.470459,0.035706,0.170471,-0.010193,-0.00824,-0.000244
38.28,0.470215,0.040344,0.170044,-0.01593,-0.010132,0.000244
38.3,0.464233,0.039673,0.174683,-0.016846,-0.012573,6.1e-05
38.32,0.460144,0.037476,0.185547,-0.011292,-0.013855,0.00061
38.34,0.463135,0.036011,0.186768,-0.000427,-0.011597,0.00177
38.36,0.464355,0.036438,0.179443,0.003906,-0.007385,0.002197
38.38,0.465942,0.038879,0.17511,0.000854,-0.004761,0.001282
38.4,0.463257,0.040955,0.179626,0.001221,-0.003845,0.000366
38.42,0.463074,0.039062,0.181946,0.00769,-0.002869,0.000183
38.44,0.463501,0.038757,0.180786,0.01178,-0.001343,0.000549
38.46,0.466736,0.041382,0.175964,0.01178,0.000366,-0.000183
38.48,0.472717,0.041504,0.170227,0.007629,-0.000244,-0.002197
38.5,0.472595,0.037048,0.166382,0.003357,-0.003296,-0.003479
38.52,0.467102,0.036133,0.164856,-0.002991,-0.00824,-0.003052
38.54,0.462402,0.038452,0.1745,-0.007874,-0.012329,-0.002075
38.56,0.460999,0.038879,0.180969,-0.003967,-0.011536,-0.00116
38.58,0.459412,0.040161,0.178223,0.002686,-0.007324,-0.001038
38.6,0.459595,0.042053,0.176819,0.007935,-0.004761,-0.00238
38.62,0.463135,0.043152,0.1745,0.010437,-0.005066,-0.005005
38.64,0.46814,0.045349,0.176636,0.012695,-0.00592,-0.006775
38.66,0.470398,0.047852,0.185425,0.016113,-0.005554,-0.007385
38.68,0.472534,0.047363,0.185974,0.021973,-0.002686,-0.007751
38.7,0.473328,0.044189,0.182983,0.024597,0.000549,-0.00824
38.72,0.471069,0.040527,0.174011,0.022949,0.000793,-0.008118
38.74,0.475037,0.040894,0.165771,0.014893,-0.002014,-0.007629
38.76,0.478638,0.036865,0.165894,0.004395,-0.004578,-0.006226
38.78,0.472046,0.03772,0.166443,-0.00177,-0.006409,-0.00293
38.8,0.463989,0.044617,0.169006,-0.008179,-0.010498,-0.001099
38.82,0.472961,0.046265,0.173584,-0.011414,-0.015198,-0.000488
38.84,0.476013,0.04895,0.177856,-0.005493,-0.015076,0.000854
38.86,0.468018,0.051331,0.185608,0.004211,-0.013306,0.001038
38.88,0.45874,0.045532,0.186279,0.013672,-0.010193,-0.000916
38.9,0.45929,0.042114,0.185608,0.017883,-0.006958,-0.001587
38.92,0.464966,0.045105,0.182983,0.020081,-0.00238,-0.000427
38.94,0.468994,0.04895,0.182312,0.02124,0.002625,0.000366
38.96,0.473083,0.049927,0.175537,0.019836,0.005188,-0.000183
38.98,0.475464,0.047363,0.168701,0.013245,0.002869,-0.001648
39.0,0.478149,0.045898,0.166138,0.002686,-0.003113,-0.003113
39.02,0.475464,0.045105,0.166687,-0.008179,-0.009094,-0.003479
39.04,0.469604,0.04657,0.171692,-0.016846,-0.014771,-0.003845
39.06,0.460266,0.049866,0.179626,-0.019409,-0.018066,-0.004272
39.08,0.463379,0.048706,0.183777,-0.012695,-0.016235,-0.004272
39.1,0.466431,0.047913,0.179199,-0.005493,-0.009888,-0.005249
39.12,0.465332,0.045532,0.173157,-0.00415,-0.005432,-0.007019
39.14,0.465027,0.047241,0.174011,-0.003906,-0.005859,-0.007935
39.16,0.467957,0.047302,0.178162,-6.1e-05,-0.007507,-0.007812
39.18,0.472229,0.048279,0.175598,0.001709,-0.007141,-0.007751
39.2,0.472839,0.049744,0.170532,6.1e-05,-0.006104,-0.008484
39.22,0.474548,0.049866,0.167542,-0.001587,-0.006348,-0.009521
39.24,0.476074,0.047607,0.166748,-0.003845,-0.008423,-0.010498
39.26,0.472168,0.048584,0.169312,-0.007507,-0.010925,-0.011047
39.28,0.468628,0.049744,0.172424,-0.009888,-0.013123,-0.011475
39.3,0.462952,0.051575,0.174377,-0.010071,-0.015137,-0.012024
39.32,0.467651,0.051086,0.172363,-0.007751,-0.015991,-0.012329
39.34,0.471985,0.05188,0.168762,-0.007629,-0.015503,-0.013123
39.36,0.470032,0.050476,0.167419,-0.008057,-0.015564,-0.014221
39.38,0.463562,0.04834,0.169739,-0.00769,-0.016968,-0.013977
39.4,0.463806,0.048035,0.177979,-0.003174,-0.018066,-0.012329
39.42,0.461731,0.047485,0.178528,0.006531,-0.015442,-0.010315
39.44,0.460693,0.050537,0.170959,0.010498,-0.011719,-0.010498
39.46,0.461487,0.047668,0.166016,0.006958,-0.010498,-0.013367
39.48,0.462341,0.047302,0.161804,0.001099,-0.013123,-0.01593
39.5,0.46344,0.046875,0.159607,-0.007935,-0.019348,-0.01825
39.52,0.46698,0.052246,0.158081,-0.018738,-0.028381,-0.021301
39.54,0.464294,0.062256,0.15979,-0.026794,-0.038757,-0.023254
39.56,0.47467,0.065369,0.16626,-0.03009,-0.046753,-0.025269
39.58,0.489136,0.063232,0.165466,-0.020752,-0.043701,-0.022278
39.6,0.491455,0.064026,0.16156,-0.013672,-0.033569,-0.019592
39.62,0.483032,0.060181,0.151611,-0.010132,-0.023987,-0.018555
39.64,0.475769,0.057129,0.144653,-0.009338,-0.021606,-0.017822
39.66,0.472229,0.057678,0.14679,-0.010254,-0.026672,-0.017212
39.68,0.468506,0.061768,0.15509,-0.011108,-0.033325,-0.018005
39.7,0.465759,0.067139,0.155212,-0.008301,-0.037048,-0.021118
39.72,0.471619,0.071655,0.146484,-0.010071,-0.039551,-0.027771
39.74,0.474426,0.072449,0.14209,-0.016418,-0.045898,-0.036499
39.76,0.476868,0.078857,0.140625,-0.024475,-0.055847,-0.047241
39.78,0.476257,0.08374,0.134766,-0.033325,-0.067566,-0.059387
39.8,0.476501,0.083008,0.135498,-0.049622,-0.085144,-0.076233
39.82,0.475342,0.083313,0.144043,-0.066528,-0.104431,-0.093323
39.84,0.472107,0.082031,0.164001,-0.070496,-0.116882,-0.105591
39.86,0.475647,0.092896,0.162903,-0.057007,-0.118347,-0.113831
39.88,0.483521,0.104004,0.148438,-0.041443,-0.114258,-0.123474
39.9,0.488831,0.10553,0.125366,-0.042175,-0.109741,-0.135681
39.92,0.498718,0.124512,0.089905,-0.059692,-0.107117,-0.147522
39.94,0.51532,0.139404,0.065796,-0.083374,-0.107849,-0.162415
39.96,0.525513,0.148499,0.057312,-0.1026,-0.104675,-0.176392
39.98,0.53894,0.150696,0.050598,-0.109802,-0.087036,-0.180359
40.0,0.472961,0.176575,0.03363,-0.108643,-0.051636,-0.169556
40.02,0.508667,0.221008,0.022644,-0.074402,0.006165,-0.135742
40.04,0.619507,0.214844,-0.003174,-0.01593,0.06665,-0.127747
40.06,0.660767,0.179016,-0.027466,-0.014587,0.096741,-0.142395
40.08,0.644409,0.171204,-0.033691,-0.052734,0.096619,-0.141357
40.1,0.622559,0.173828,-0.042175,-0.075867,0.092773,-0.12384
40.12,0.580994,0.174561,-0.033997,-0.086792,0.098389,-0.100342
40.14,0.546326,0.167358,-0.004211,-0.086792,0.119385,-0.072937
40.16,0.514343,0.163208,0.032043,-0.080444,0.147644,-0.052368
40.18,0.490723,0.164124,0.064514,-0.077148,0.169922,-0.036499
40.2,0.476807,0.161316,0.096741,-0.082031,0.180969,-0.022339
40.22,0.460632,0.161865,0.135742,-0.086548,0.186218,-0.005005
40.24,0.447144,0.156555,0.171509,-0.083435,0.193115,0.014771
40.26,0.423706,0.152588,0.212097,-0.079468,0.205505,0.033569
40.28,0.405151,0.143921,0.257812,-0.060303,0.22699,0.050171
40.3,0.389221,0.133423,0.274902,-0.030457,0.256531,0.062317
40.32,0.371216,0.118408,0.269348,-0.017944,0.284241,0.068237
40.34,0.345581,0.11853,0.252502,-0.027283,0.299133,0.067627
40.36,0.336243,0.10791,0.259583,-0.044434,0.296997,0.062561
40.38,0.292358,0.09137,0.309631,-0.048828,0.280945,0.053955
40.4,0.239868,0.067017,0.345581,-0.037292,0.260193,0.04718
40.42,0.205872,0.048889,0.405579,-0.017456,0.246155,0.046631
40.44,0.163513,0.023499,0.455872,0.027527,0.242432,0.046387
40.46,0.119446,-0.002075,0.455505,0.069946,0.241943,0.040405
40.48,0.100891,-0.026001,0.436523,0.081787,0.230957,0.029236
40.5,0.084839,-0.050537,0.439209,0.0672,0.211609,0.015991
40.52,0.071045,-0.050232,0.405579,0.037476,0.188293,0.003967
40.54,0.044678,-0.019348,0.415344,0.01825,0.153503,-0.014893
40.56,0.043579,-0.006531,0.409607,0.007996,0.115967,-0.047119
40.58,0.081604,-0.009033,0.414062,0.012451,0.077454,-0.072449
40.6,0.153076,0.025269,0.411316,0.030518,0.045898,-0.078308
40.62,0.20636,0.08551,0.395935,0.045532,0.014465,-0.079773
40.64,0.237488,0.135376,0.372559,0.047607,-0.022278,-0.089661
40.66,0.279175,0.173462,0.360474,0.040771,-0.057495,-0.101929
40.68,0.361694,0.210999,0.362366,0.034729,-0.082458,-0.103333
40.7,0.454712,0.276672,0.34613,0.03064,-0.090698,-0.091919
40.72,0.565979,0.339294,0.301208,0.028442,-0.080688,-0.079529
40.74,0.664795,0.384216,0.247375,0.014526,-0.063232,-0.072449
40.76,0.744202,0.404114,0.224365,-0.010742,-0.044617,-0.064758
40.78,0.78949,0.423828,0.214111,-0.026855,-0.012756,-0.05072
40.8,0.809387,0.424988,0.195801,-0.025085,0.03302,-0.032654
40.82,0.794128,0.402283,0.183044,-0.019409,0.07074,-0.01178
40.84,0.731445,0.36438,0.195557,-0.002686,0.089172,0.01593
40.86,0.669434,0.325439,0.210815,0.02771,0.095093,0.049072
40.88,0.58667,0.28656,0.226685,0.049316,0.089355,0.078857
40.9,0.478699,0.241943,0.251038,0.054688,0.079651,0.101013
40.92,0.371582,0.204346,0.29248,0.051758,0.070557,0.114014
40.94,0.278137,0.16925,0.323914,0.058594,0.071106,0.117615
40.96,0.219421,0.116089,0.330322,0.057617,0.08075,0.107544
40.98,0.171753,0.069885,0.353577,0.027161,0.093872,0.08905
41.0,0.123718,0.042664,0.368774,-0.006287,0.112671,0.06958
41.02,0.094238,0.015808,0.369507,-0.032471,0.129333,0.049133
41.04,0.071655,-0.013123,0.373413,-0.057861,0.130981,0.028442
41.06,0.044128,-0.031799,0.381714,-0.080078,0.116577,0.013123
41.08,0.017761,-0.046326,0.3927,-0.085815,0.097839,0.003174
41.1,0.005432,-0.06488,0.400635,-0.066345,0.084839,-0.003723
41.12,0.002686,-0.07782,0.391113,-0.035461,0.076538,-0.010315
41.14,-0.004333,-0.072693,0.371155,-0.007507,0.063538,-0.017273
41.16,0.001587,-0.048279,0.360779,0.019287,0.036926,-0.026306
41.18,0.048218,-0.003967,0.404541,0.047791,-0.002563,-0.034424
41.2,0.126648,0.056946,0.429199,0.070251,-0.0354,-0.039856
41.22,0.204224,0.118164,0.427795,0.079285,-0.062744,-0.045532
41.24,0.273376,0.167419,0.418091,0.081909,-0.085144,-0.054199
41.26,0.346863,0.212585,0.39679,0.075562,-0.100952,-0.063354
41.28,0.43396,0.263306,0.359131,0.061584,-0.109741,-0.067627
41.3,0.523254,0.314575,0.327148,0.050049,-0.116028,-0.067261
41.32,0.630493,0.357971,0.294922,0.037537,-0.118958,-0.058655
41.34,0.718811,0.403503,0.284485,0.015198,-0.112854,-0.043213
41.36,0.754944,0.438843,0.296143,0.006836,-0.088501,-0.026611
41.38,0.76532,0.440063,0.299561,0.02179,-0.045898,-0.01123
41.4,0.747803,0.40564,0.290222,0.036377,0.001709,0.00769
41.42,0.688965,0.370056,0.264282,0.037842,0.039124,0.032227
41.44,0.628601,0.337463,0.260559,0.036987,0.05658,0.056702
41.46,0.547241,0.298828,0.282104,0.03833,0.059509,0.077576
41.48,0.451721,0.259705,0.298828,0.035217,0.061035,0.093994
41.5,0.357361,0.220093,0.314575,0.026917,0.065796,0.101257
41.52,0.280273,0.186646,0.320007,0.020752,0.072571,0.098145
41.54,0.222717,0.148254,0.312561,0.014465,0.079285,0.083008
41.56,0.179749,0.100891,0.318787,-0.007019,0.081421,0.059631
41.58,0.14093,0.066956,0.340454,-0.031677,0.086121,0.040283
